,cellosaurus_id,standard_drug_name,dataset,info,n_dosage,min_dosage,max_dosage,IC50,IC90,EC50,Einf,AUC,fitted_mae
638,A-172,selumetinib:tretinoin (2:1 mol/mol),All,CTRP2,16,0.0061,200.0,9.74586,19.1139,3.5523,0.379184,13.0394,0.0315602
639,A-172,selumetinib:UNC0638 (4:1 mol/mol),All,CTRP2,16,0.0051,170.0,7.14259,12.9047,4.43636,0.525412,12.9461,0.0518951
640,A-172,semagacestat,All,CTRP2,16,0.002,66.0,8.08214,13.4924,3.85094,0.304158,5.93257,0.0466736
641,A-172,Sepantronium bromide,All,"CTRP2,GDSC2,GDSC1",32,3.1e-05,10.0,-3.88658,-1.52484,-3.8892,0.998778,39.3992,0.0594316
642,A-172,Serdemetan,All,"CTRP2,GDSC1",25,0.001,33.0,3.42096,8.09297,2.02058,0.682112,16.2088,0.0673309
643,A-172,serdemetan:SCH-529074 (1:1 mol/mol),All,CTRP2,16,0.001,33.0,2.84836,5.51222,2.50547,0.859525,15.8528,0.080027
644,A-172,SGC0946,All,GDSC1,5,0.00195312,0.5,1.35542,3.10669,-1.57295,0.0494904,0.505668,0.0698346
645,A-172,SGX-523,All,CTRP2,16,0.002,66.0,8.50937,10.5179,5.38044,0.0631808,0.397473,0.0268072
646,A-172,Shikonin,All,GDSC1,9,0.0625,16.0,-0.409743,0.266111,-0.409743,0.999999,55.1218,0.0354953
647,A-172,SID 26681509,All,CTRP2,16,0.009,300.0,7.39453,8.61822,7.1887,0.81728,6.3007,0.0449994
648,A-172,sildenafil,All,CTRP2,16,0.016,530.0,10.8263,13.6287,8.01649,0.198954,1.88426,0.0480063
649,A-172,silmitasertib,All,CTRP2,16,0.002,66.0,7.58218,10.6764,4.84986,0.251244,2.7145,0.0630334
650,A-172,simvastatin,All,CTRP2,16,0.001,33.0,3.65719,8.16759,2.2164,0.662794,14.8486,0.109391
651,A-172,Sinularin,All,GDSC2,7,0.00300158,3.0,3.17784,6.63352,0.232373,0.266432,4.87988,0.074774
652,A-172,sirolimus:bortezomib (250:1 mol/mol),All,CTRP2,16,0.00051,17.0,-1.35871,18.686,-8.13129,0.644967,44.6569,0.20296
653,A-172,SJ-172550,All,CTRP2,16,0.001,33.0,7.40108,8.67471,4.63766,0.0168622,0.0656729,0.0498323
654,A-172,skepinone-L,All,CTRP2,16,0.002,66.0,9.44384,27.4935,-1.99579,0.397996,22.243,0.0746912
655,A-172,SKI-II,All,CTRP2,16,0.0041,130.0,7.83354,9.67943,6.29365,0.275764,1.81272,0.0463498
656,A-172,SL0101,All,GDSC1,9,0.0390625,10.0,5.79392,7.63038,2.72116,0.0493787,0.529025,0.242302
657,A-172,SN-38,All,"CTRP2,GDSC1",26,4.1e-05,1.3,0.841731,13.1885,-5.64468,0.479403,22.1881,0.143262
658,A-172,SNX-2112,All,"CTRP2,GDSC1",25,0.001,33.0,1.81404,8.63803,0.153617,0.738875,27.3217,0.106435
659,A-172,SNX-2112:bortezomib (250:1 mol/mol),All,CTRP2,16,0.00051,17.0,-0.929479,2.86807,-1.10945,0.947982,33.9707,0.0327574
660,A-172,Sorafenib,All,"CTRP2,GDSC2,CCLE",31,0.002,66.0,3.66657,6.38881,3.34778,0.872053,16.9711,0.0733731
661,A-172,sotrastaurin,All,CTRP2,16,0.002,66.0,14.0989,33.3373,-1.61577,0.284978,15.5237,0.0992747
662,A-172,spautin-1,All,CTRP2,16,0.002,66.0,12.7596,25.5737,1.14599,0.240227,9.74887,0.0661454
663,A-172,Sphingosine Kinase 1 Inhibitor II,All,"CTRP2,GDSC1",25,0.001,33.0,4.41252,5.8586,4.03833,0.72314,5.63095,0.0553836
664,A-172,SR-II-138A,All,CTRP2,16,0.001,33.0,0.142186,18.2716,-5.99563,0.644312,42.6655,0.0689499
665,A-172,SR1001,All,CTRP2,16,0.002,66.0,7.30229,9.09862,5.39436,0.176733,1.05922,0.0440789
666,A-172,Staurosporine,All,GDSC2,5,0.0078125,2.0,-7.44526,-0.458908,-7.86313,0.934383,77.8336,0.0389442
667,A-172,StemRegenin 1,All,CTRP2,16,0.002,66.0,4.91085,6.24372,4.74766,0.866301,8.13188,0.0389054
668,A-172,STF-31,All,CTRP2,16,0.002,66.0,0.645077,2.88215,0.634995,0.995049,36.0042,0.0369844
669,A-172,STF-62247,All,GDSC1,9,0.04,10.24,5.27923,7.1737,2.71337,0.0970523,1.10019,0.0287199
670,A-172,SU11274,All,"CTRP2,GDSC1",23,0.002,66.0,9.09104,17.6096,2.56121,0.313065,9.45519,0.0746805
671,A-172,Sunitinib,All,CTRP2,16,0.002,66.0,3.36023,5.36477,3.26872,0.949892,18.1947,0.0764254
672,A-172,SZ4TA2,All,CTRP2,16,0.002,66.0,14.4721,32.4806,-0.984957,0.26342,13.6524,0.0548587
673,A-172,T-5345967,All,CTRP2,16,0.016,530.0,10.8608,15.0041,7.41258,0.276805,4.06814,0.071522
674,A-172,T0901317,All,GDSC1,9,0.04,10.24,4.97603,6.79971,2.72389,0.124369,1.3778,0.0225599
675,A-172,tacedinaline,All,CTRP2,16,0.001,33.0,4.54915,6.47798,3.88223,0.637414,5.9331,0.0299849
676,A-172,tacrolimus,All,CTRP2,16,0.0023,74.0,6.43316,8.0753,5.45577,0.425724,2.76837,0.0597538
677,A-172,TAF1_5496,All,GDSC2,7,0.0100053,10.0,7.1139,19.5516,-1.89144,0.338523,18.6848,0.0909148
678,A-172,TAK-715,All,GDSC1,9,0.078125,20.0,4.58901,7.54135,2.92902,0.45047,10.0199,0.0614569
679,A-172,Talazoparib,All,"GDSC2,GDSC1",11,0.0100053,10.0,3.01072,16.0429,-3.29972,0.513114,32.1655,0.0415021
680,A-172,tamatinib,All,CTRP2,16,0.001,33.0,5.74243,10.2855,2.9804,0.416393,7.41129,0.045949
681,A-172,Tamoxifen,All,"CTRP2,GDSC2,GDSC1",28,0.003,100.0,8.96581,12.0634,5.53703,0.161512,1.65285,0.0909717
682,A-172,tandutinib,All,CTRP2,16,0.002,66.0,2.22722,6.65029,1.69866,0.869465,27.255,0.0686362
683,A-172,Tanespimycin,All,"CTRP2,CCLE,GDSC1",31,0.001,33.0,0.603086,5.93255,-0.0712202,0.861887,31.7847,0.12491
684,A-172,tanespimycin:bortezomib (250:1 mol/mol),All,CTRP2,16,0.00051,17.0,0.580466,4.738,0.0646233,0.864528,25.1463,0.0562451
685,A-172,tanespimycin:gemcitabine (1:1 mol/mol),All,CTRP2,16,0.001,33.0,0.501127,7.92737,-0.917335,0.793185,34.4898,0.086929
686,A-172,TANK_1366,All,GDSC1,5,0.00976562,2.5,3.17714,11.0858,-2.11351,0.373923,18.2484,0.0918898
687,A-172,Taselisib,All,GDSC2,21,0.00400211,10.0,2.91276,7.3586,0.953232,0.550383,14.2472,0.117493
688,A-172,Telomerase Inhibitor IX,All,"CTRP2,GDSC2",23,0.001,33.0,4.12511,6.52307,3.44701,0.698956,8.72855,0.117524
689,A-172,Temozolomide,All,"CTRP2,GDSC2,GDSC1",27,0.002,66.0,8.4825,12.5671,4.52093,0.21223,2.95334,0.0515991
690,A-172,Temsirolimus,All,GDSC1,9,0.00078125,0.2,-5.9815,77.1385,-45.1415,0.524166,49.7752,0.0960773
691,A-172,Teniposide,All,GDSC2,7,0.00300158,3.0,2.5634,10.0453,-1.86002,0.428655,17.7808,0.0551497
692,A-172,Tenovin-6,All,GDSC1,9,0.078125,20.0,3.72995,4.25629,3.69256,0.922101,7.64252,0.0715174
693,A-172,TG-100-115,All,CTRP2,16,0.002,66.0,7.16759,12.6661,3.61657,0.389639,8.20461,0.0671129
694,A-172,TGX221,All,CTRP2,16,0.002,66.0,6.51635,9.69086,4.598,0.419052,5.22724,0.046454
695,A-172,Thalidomide,All,CTRP2,16,0.002,66.0,8.17057,10.6652,5.17334,0.133234,1.08155,0.0477534
696,A-172,Thapsigargin,All,GDSC1,9,0.002,0.512,-9.9191,-6.69295,-9.92568,0.997757,92.3271,0.0385867
697,A-172,THZ-2-102-1,All,GDSC1,9,0.00976562,2.5,-2.41175,5.72934,-4.44289,0.732569,48.3599,0.12632
698,A-172,THZ-2-49,All,GDSC1,9,0.078125,20.0,2.02359,3.63492,1.96236,0.958275,29.1161,0.0574568
699,A-172,Tipifarnib,All,GDSC1,9,0.0625,16.0,1.60719,7.52958,-0.0115966,0.708423,37.5591,0.169085
700,A-172,tipifarnib-P1,All,CTRP2,16,0.001,33.0,7.08586,11.7937,3.18142,0.278326,4.65109,0.0793167
701,A-172,tivantinib,All,CTRP2,16,0.002,66.0,2.61268,8.18407,1.55644,0.794683,26.57,0.0451015
702,A-172,Tivozanib,All,"CTRP2,GDSC1",25,0.00041,13.0,2.21397,5.64609,1.32012,0.721443,13.3502,0.0438304
703,A-172,TKI258,All,CCLE,8,0.0025,8.0,1.98942,5.61434,0.778066,0.648524,14.7924,0.0330996
704,A-172,TL-1-85,All,GDSC1,9,0.04,10.24,3.45751,5.04629,2.59398,0.465012,5.65363,0.0301441
705,A-172,TL-2-105,All,GDSC1,9,0.04,10.24,5.44386,7.65993,2.59534,0.112051,1.49768,0.102946
706,A-172,Topotecan,All,"CTRP2,GDSC2,CCLE",31,0.002,66.0,1.59954,8.0148,0.542214,0.820886,32.9366,0.0774585
707,A-172,Torin 2,All,GDSC1,9,0.078125,20.0,4.65613,15.6551,-1.0686,0.483316,30.4751,0.0554879
708,A-172,tosedostat,All,CTRP2,16,0.0081,270.0,4.36798,6.75361,4.2989,0.968199,24.9183,0.0825681
709,A-172,TPCA-1,All,"CTRP2,GDSC1",25,0.002,66.0,5.56557,10.1506,3.57977,0.557114,11.3094,0.0434103
710,A-172,Trametinib,All,"CTRP2,GDSC2,GDSC1",27,0.00100053,66.0,5.36225,23.2937,-3.15511,0.520884,30.2569,0.0676536
711,A-172,Tretinoin,All,"CTRP2,GDSC1",24,0.0041,130.0,9.35371,11.4421,6.32351,0.0792334,0.524732,0.100479
712,A-172,tretinoin:carboplatin (2:1 mol/mol),All,CTRP2,16,0.003,100.0,8.77751,10.1894,6.18696,0.0348729,0.151803,0.0172421
713,A-172,tretinoin:navitoclax (4:1 mol/mol),All,CTRP2,16,0.0025,83.0,8.71654,10.2602,5.87564,0.0344612,0.164045,0.047821
714,A-172,Trichostatin A,All,GDSC1,9,0.004,1.024,-0.689358,-0.0611083,-0.731603,0.92626,9.31845,0.0610119
715,A-172,trifluoperazine,All,CTRP2,16,0.001,33.0,4.5175,5.13103,4.44358,0.868408,3.77273,0.0478186
716,A-172,triptolide,All,CTRP2,16,9.1e-06,0.3,-4.15459,3.28751,-6.46754,0.671237,24.5624,0.098506
717,A-172,TTK_3146,All,GDSC1,5,0.0390625,10.0,3.64218,7.23617,1.62488,0.451208,12.1425,0.138166
718,A-172,Tubastatin A,All,GDSC1,9,0.078125,20.0,6.91191,8.53922,3.79744,0.0293964,0.276219,0.0333943
719,A-172,TW 37,All,"CTRP2,GDSC1",26,0.001,33.0,3.62248,7.80377,2.35417,0.678568,14.3791,0.1303
720,A-172,TWS119,All,GDSC1,9,0.078125,20.0,3.95106,4.50496,3.85578,0.813236,5.28729,0.107831
721,A-172,Ulixertinib,All,GDSC2,14,0.00200105,10.0,3.73622,10.9685,-0.16181,0.468575,16.3765,0.0810087
722,A-172,ULK1_4989,All,GDSC2,7,0.0300158,30.0,2.59061,9.59986,0.431559,0.673948,33.0903,0.14936
723,A-172,UMI-77,All,GDSC2,7,0.0100053,10.0,4.88019,9.04173,1.63308,0.305184,6.87716,0.0724423
724,A-172,UNC0321,All,CTRP2,16,0.001,33.0,5.90505,7.90689,4.25103,0.279962,1.99362,0.0371113
725,A-172,UNC0638,All,"CTRP2,GDSC1",25,0.001,40.0,3.67117,4.28405,3.66967,0.997317,10.8028,0.0661011
726,A-172,UNC0638:navitoclax (1:1 mol/mol),All,CTRP2,16,0.001,33.0,13.6859,30.9172,-1.59669,0.249382,12.488,0.0613302
727,A-172,UNC0642,All,GDSC1,5,0.00195312,0.5,1.65395,3.76187,-1.69468,0.0591681,0.731218,0.0744566
728,A-172,UNC1215,All,GDSC1,5,0.00390625,1.0,2.0242,3.5601,-0.503571,0.052362,0.469932,0.12222
729,A-172,Uprosertib,All,GDSC2,8,0.0100053,10.0,4.82277,13.8584,-0.753808,0.409758,19.2929,0.0811229
730,A-172,VAF-347,All,CTRP2,16,0.002,66.0,8.591,10.1538,5.54155,0.0271072,0.130219,0.0880137
731,A-172,valdecoxib,All,CTRP2,16,0.018,600.0,9.96308,17.6142,5.63121,0.447479,13.5002,0.0587006
732,A-172,vandetanib,All,CTRP2,16,0.002,66.0,4.76754,9.21864,3.29872,0.652558,14.2521,0.0759319
733,A-172,VE-822,All,GDSC2,7,0.00500264,5.0,4.68105,6.20357,1.83021,0.0321534,0.227256,0.0933659
734,A-172,VE821,All,GDSC2,7,0.0100053,10.0,4.65402,10.3892,0.827556,0.375114,11.9726,0.097791
735,A-172,Veliparib,All,"CTRP2,GDSC1",25,0.001,33.0,7.14237,9.39063,4.27134,0.114017,0.825237,0.110811
736,A-172,Venetoclax,All,"CTRP2,GDSC2",22,0.00100053,66.0,13.2951,26.7366,0.933988,0.234112,9.34832,0.0691444
737,A-172,Venotoclax,All,GDSC1,9,0.001,0.256,0.868691,2.77968,-2.58519,0.0370038,0.409882,0.0491607
738,A-172,VER-155008,All,CTRP2,16,0.0011,37.0,7.56614,14.0751,2.55331,0.310979,7.28229,0.0480902
739,A-172,Vinblastine,All,"GDSC2,GDSC1",15,0.000100053,0.1,-7.15286,-3.98748,-7.34163,0.934577,39.2188,0.168406
740,A-172,Vincristine,All,"CTRP2,GDSC2",22,0.00300158,130.0,-3.86767,2.13727,-3.96749,0.981741,67.9164,0.106543
741,A-172,Vinorelbine,All,"GDSC2,GDSC1",16,0.000100053,0.1,-5.95375,-1.80481,-6.71467,0.801195,30.2247,0.0725939
742,A-172,Vismodegib,All,GDSC1,9,0.0390625,10.0,4.88412,9.08232,1.61644,0.306271,8.57394,0.319187
743,A-172,VNLG-124,All,GDSC1,9,0.02,5.12,4.96741,7.45374,1.51686,0.0904921,1.34045,0.0283711
744,A-172,vorapaxar,All,CTRP2,16,0.002,66.0,8.32632,18.2281,1.73372,0.376047,13.521,0.0727495
745,A-172,Vorinostat,All,"CTRP2,GDSC2,GDSC1",31,0.001,33.0,2.2179,4.68741,2.04939,0.925176,19.4127,0.10438
746,A-172,vorinostat:carboplatin (1:1 mol/mol),All,CTRP2,16,0.002,66.0,5.5605,6.94314,5.14774,0.6833,4.82025,0.0380737
747,A-172,vorinostat:navitoclax (4:1 mol/mol),All,CTRP2,16,0.001,33.0,2.77709,4.91127,2.60506,0.911677,15.7035,0.0708098
748,A-172,Voxtalisib,All,GDSC1,9,0.078125,20.0,8.15802,17.1606,0.748437,0.281657,14.1692,0.0573775
749,A-172,VSP34_8731,All,GDSC2,7,0.0300158,30.0,1.09723,4.96044,0.734554,0.897225,39.6193,0.164811
750,A-172,VU0155056,All,CTRP2,16,0.002,66.0,7.90042,11.5058,4.6616,0.243955,3.05674,0.0410284
751,A-172,VX-11e,All,"GDSC2,GDSC1",16,0.0100053,10.0,3.68998,5.43678,2.55335,0.386285,3.89502,0.0727452
752,A-172,VX-702,All,GDSC1,9,0.0078125,2.0,2.42064,4.77205,0.124983,0.209576,3.14412,0.220086
753,A-172,WAY-362450,All,CTRP2,15,0.002,66.0,8.09345,11.5155,4.76881,0.211541,2.46589,0.0379334
754,A-172,Wee1 Inhibitor,All,"GDSC2,GDSC1",16,0.0078125,10.0,2.64083,4.43526,2.13023,0.697197,9.45231,0.124928
755,A-172,WEHI-539,All,GDSC2,7,0.0100053,10.0,5.09654,8.59107,1.97824,0.24679,4.51335,0.10494
756,A-172,WHI-P97,All,GDSC1,9,0.04,10.24,4.6889,7.15882,2.41715,0.234046,3.74308,0.0497493
757,A-172,WIKI4,All,GDSC2,7,0.0100053,10.0,4.90856,16.0436,-1.76988,0.422363,22.9549,0.0705979
758,A-172,Wnt-C59,All,"GDSC2,GDSC1",16,0.01,10.0,5.54009,7.68084,2.59784,0.0930736,0.955064,0.0532412
759,A-172,WP1130,All,CTRP2,16,0.002,66.0,2.65322,6.12439,2.32135,0.895349,23.7492,0.0610893
760,A-172,WYE-125132,All,GDSC1,9,0.04,10.24,8.08499,29.4813,-6.00574,0.380928,29.2199,0.0684051
761,A-172,WZ3105,All,GDSC1,9,0.005,1.28,-1.01426,1.15244,-1.41297,0.800546,19.8573,0.0701022
762,A-172,WZ4002,All,CTRP2,16,0.001,33.0,2.55822,10.0116,0.2737,0.675443,24.8746,0.0913709
763,A-172,WZ4003,All,GDSC2,7,0.0100053,10.0,5.25425,8.02323,2.31927,0.177509,2.47032,0.0789152
764,A-172,XAV939,All,"GDSC2,GDSC1",12,0.0100053,10.0,5.49598,11.499,0.872322,0.310938,9.89022,0.075526
765,A-172,XL765,All,CTRP2,16,0.002,66.0,12.8602,25.4163,1.27629,0.232772,9.26143,0.0526403
766,A-172,XMD13-2,All,GDSC1,9,0.04,10.24,3.45607,4.73311,2.74906,0.457125,4.43805,0.0568214
767,A-172,XMD14-99,All,GDSC1,9,0.04,10.24,4.25833,6.18646,2.6035,0.263452,3.35372,0.0614416
768,A-172,XMD15-27,All,GDSC1,9,0.04,10.24,4.99645,6.95969,2.66826,0.137548,1.65249,0.0677265
769,A-172,Y-39983,All,GDSC1,9,0.078125,20.0,5.28275,8.75617,2.84552,0.352561,8.52228,0.0430375
770,A-172,YK-4-279,All,"CTRP2,GDSC2,GDSC1",28,0.001,33.0,2.83512,7.94661,1.50193,0.721051,19.7242,0.0844028
771,A-172,YL54,All,CTRP2,16,0.002,66.0,8.40067,9.85831,5.57512,0.0278731,0.124939,0.0740993
772,A-172,YM201636,All,GDSC1,9,0.02,5.12,2.46304,4.14847,1.54743,0.465217,6.00107,0.027918
773,A-172,ZD-6474,All,CCLE,8,0.0025,8.0,7.24017,21.0935,-2.80336,0.337933,18.1369,0.0425409
774,A-172,zebularine,All,CTRP2,16,0.018,590.0,10.2616,16.7273,6.28369,0.411151,10.3055,0.0771793
775,A-172,Zibotentan,All,GDSC1,9,0.078125,20.0,7.03507,8.63645,3.80799,0.0235992,0.217568,0.0247698
776,A-172,ZM447439,All,GDSC1,9,0.0078125,2.0,-0.62118,4.91535,-2.43124,0.655517,31.1564,0.117105
777,A-172,Zoledronate,All,GDSC2,7,0.00200105,2.0,2.95003,4.50508,0.487287,0.0597864,0.437834,0.0626828
778,A-172,ZSTK474,All,"CTRP2,GDSC1",25,0.002,66.0,10.8905,24.8971,0.286609,0.318599,14.4469,0.08485
